generation,steps_per_gen,population_size,fitness_best,fitness_mean,fitness_median,fitness_std,fitness_iqr,food_eaten_total,food_eaten_mean,survival_steps_mean,reproductions_total,params_mean,params_median,params_best,params_std,layers_mean,hidden_mean,mutation_rate,mutation_sigma,crossover_rate,selection_mode,tournament_k,seed,run_id,config_hash,git_commit
0,149,100,148.0,109.22,100.0,14.081607,22.0,55,0.55,109.22,100,76.0,76.0,76,0.0,3.0,1.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
1000,452,100,451.0,159.88,153.0,61.168167,66.0,244,2.44,159.88,100,904.31,876.0,876,376.91562,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
2000,402,100,401.0,165.81,140.0,68.63027,102.0,263,2.63,165.81,100,910.77,876.0,876,360.3846,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
3000,389,100,388.0,169.5,145.0,67.56797,84.0,299,2.99,169.5,100,990.71,876.0,876,505.043,4.04,2.04,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
4000,429,100,428.0,179.69,160.0,72.812325,87.0,350,3.5,179.69,100,887.63,876.0,876,148.41734,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
5000,625,100,624.0,196.39,160.0,101.600586,113.0,390,3.9,196.39,100,940.78,876.0,876,616.41376,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
6000,497,100,496.0,191.77,160.0,98.5581,122.0,345,3.45,191.77,100,920.58,876.0,876,554.1826,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
7000,729,100,728.0,184.41,162.5,86.761185,81.0,324,3.24,184.41,100,865.27,876.0,876,259.5382,3.95,1.95,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
8000,981,100,980.0,264.69,206.5,180.46997,197.0,638,6.38,264.69,100,899.13,876.0,876,362.26944,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
9000,870,100,869.0,211.46,183.5,111.17566,119.0,452,4.52,211.46,100,939.18,876.0,876,476.4906,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
10000,752,100,751.0,214.41,176.5,119.24521,127.0,473,4.73,214.41,100,866.48,876.0,876,322.69128,3.96,1.96,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
11000,690,100,689.0,206.91,165.5,123.11538,103.0,408,4.08,206.91,100,851.05,876.0,876,141.33543,3.97,1.97,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
12000,714,100,713.0,202.06,160.0,120.02557,108.0,413,4.13,202.06,100,920.04,876.0,876,460.44403,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
13000,499,100,498.0,186.88,160.0,92.10919,81.0,343,3.43,186.88,100,888.83,876.0,876,303.23154,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
14000,627,100,626.0,214.53,161.5,118.70834,154.0,450,4.5,214.53,100,893.15,876.0,876,284.6743,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
15000,547,100,546.0,186.61,159.0,100.355064,114.0,399,3.99,186.61,100,910.03,876.0,876,438.04156,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
16000,542,100,541.0,155.29,130.0,75.0499,50.0,272,2.72,155.29,100,911.16,876.0,876,416.65207,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
17000,499,100,498.0,174.34,160.0,73.02099,90.0,314,3.14,174.34,100,898.37,876.0,876,296.79022,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
18000,629,100,628.0,167.65,130.0,100.57894,96.0,277,2.77,167.65,100,903.51,876.0,876,451.27234,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
19000,569,100,568.0,207.95,169.5,107.60114,138.0,484,4.84,207.95,100,941.28,876.0,876,577.22363,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
20000,599,100,598.0,211.3,189.5,112.8465,131.0,506,5.06,211.3,100,937.54,876.0,876,401.41592,4.03,2.03,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
21000,1000,100,1032.0,195.36,160.0,128.96623,73.0,408,4.08,195.04,100,930.9,876.0,876,437.6179,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
22000,552,100,551.0,204.22,176.0,102.51786,147.0,435,4.35,204.22,100,908.02,876.0,876,434.3339,3.97,1.97,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
23000,629,100,628.0,198.33,173.0,108.26755,97.0,407,4.07,198.33,100,924.65,876.0,876,397.81543,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
24000,835,100,834.0,215.74,173.5,137.3727,118.0,494,4.94,215.74,100,913.0,876.0,876,387.21808,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
25000,631,100,630.0,191.35,160.0,99.22311,138.0,355,3.55,191.35,100,929.36,876.0,876,309.758,4.04,2.04,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
26000,457,100,456.0,178.41,157.0,85.7971,70.0,310,3.1,178.41,100,906.18,876.0,876,331.68283,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
27000,580,100,579.0,181.43,158.0,94.72194,81.0,343,3.43,181.43,100,1010.9,876.0,876,750.93976,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
28000,649,100,648.0,189.47,160.0,96.456985,111.0,370,3.7,189.47,100,845.45,876.0,876,174.6222,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
29000,722,100,721.0,193.45,160.0,100.547134,99.0,367,3.67,193.45,100,947.16,876.0,876,537.62476,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
30000,964,100,963.0,255.41,223.5,151.71619,185.0,650,6.5,255.41,100,932.09,876.0,876,431.79544,4.03,2.03,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
31000,638,100,637.0,201.39,166.0,105.16881,120.0,439,4.39,201.39,100,873.81,876.0,876,250.42212,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
32000,993,100,992.0,241.94,190.0,161.83838,159.0,577,5.77,241.94,100,932.13,876.0,876,450.31375,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
33000,671,100,670.0,266.24,223.5,139.28484,212.0,702,7.02,266.24,100,920.32,876.0,876,386.88065,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
34000,938,100,937.0,265.96,221.5,180.20682,187.0,702,7.02,265.96,100,971.54,876.0,876,652.107,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
35000,1000,100,1079.0,253.0,194.5,170.92027,193.0,613,6.13,252.21,100,917.68,876.0,876,374.6399,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
36000,743,100,742.0,221.42,193.0,120.46629,145.0,489,4.89,221.42,100,912.76,876.0,876,509.6707,3.96,1.96,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
37000,889,100,888.0,229.48,190.5,128.84291,154.0,532,5.32,229.48,100,984.07,876.0,876,635.2253,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
38000,792,100,791.0,249.25,195.5,164.10353,200.0,632,6.32,249.25,100,899.99,876.0,876,319.15433,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
39000,884,100,883.0,238.01,213.5,136.22668,144.0,568,5.68,238.01,100,930.45,876.0,876,445.5613,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
40000,695,100,694.0,232.56,204.5,124.5761,173.0,515,5.15,232.56,100,949.89,876.0,876,561.3277,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
41000,1000,100,1051.0,267.92,215.5,172.36224,239.0,654,6.54,267.41,100,942.85,876.0,876,552.377,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
42000,933,100,932.0,264.09,217.0,177.68385,167.0,656,6.56,264.09,100,920.0,876.0,876,434.57477,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
43000,839,100,838.0,258.95,230.0,136.25061,173.0,613,6.13,258.95,100,923.38,876.0,876,430.7446,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
44000,886,100,885.0,224.28,179.5,139.50511,161.0,480,4.8,224.28,100,896.24,876.0,876,364.41418,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
45000,648,100,647.0,191.98,160.5,103.77137,90.0,385,3.85,191.98,100,969.41,876.0,876,607.8063,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
46000,740,100,739.0,230.61,197.5,129.96906,176.0,533,5.33,230.61,100,931.32,876.0,876,462.5074,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
47000,627,100,626.0,241.89,207.5,119.97333,152.0,562,5.62,241.89,100,890.69,876.0,876,338.76642,3.96,1.96,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
48000,762,100,761.0,267.26,220.0,161.41374,207.0,658,6.58,267.26,100,861.04,876.0,876,253.36143,3.96,1.96,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
49000,822,100,821.0,227.34,175.0,148.90736,147.0,492,4.92,227.34,100,943.43,876.0,876,597.33264,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
50000,837,100,836.0,219.57,181.5,139.65208,150.0,444,4.44,219.57,100,854.97,876.0,876,352.32846,3.93,1.93,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
51000,766,100,765.0,295.45,251.0,160.34406,227.0,793,7.93,295.45,100,939.84,876.0,876,592.65936,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
52000,803,100,802.0,260.64,223.5,148.76065,192.0,647,6.47,260.64,100,1015.12,876.0,876,694.15094,4.05,2.05,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
53000,562,100,561.0,216.09,191.5,98.930885,122.0,447,4.47,216.09,100,951.45,876.0,876,533.06146,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
54000,815,100,814.0,279.46,229.0,174.84264,195.0,712,7.12,279.46,100,915.83,876.0,876,411.42072,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
55000,1000,100,1051.0,291.2,245.0,182.77612,218.0,770,7.7,290.69,100,915.44,876.0,876,365.6678,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
56000,1000,100,1072.0,279.47,218.5,188.18541,255.0,741,7.41,278.19,100,984.8,876.0,876,631.3662,4.03,2.03,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
57000,786,100,785.0,253.66,200.0,145.38074,200.0,676,6.76,253.66,100,903.81,876.0,876,422.22766,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
58000,829,100,828.0,235.39,184.0,145.89398,163.0,563,5.63,235.39,100,936.29,876.0,876,506.6788,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
59000,748,100,747.0,194.86,152.5,116.48657,133.0,430,4.3,194.86,100,903.26,876.0,876,407.39017,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
60000,1000,100,1017.0,267.87,192.5,189.70937,203.0,677,6.77,267.7,100,880.69,876.0,876,253.90877,3.96,1.96,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
61000,874,100,873.0,263.91,215.5,155.0969,214.0,649,6.49,263.91,100,863.47,876.0,876,85.285446,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
62000,915,100,914.0,229.99,171.5,151.50812,150.0,516,5.16,229.99,100,947.18,876.0,876,520.1126,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
63000,1000,100,1022.0,210.58,162.0,138.66743,120.0,442,4.42,210.36,100,1006.04,876.0,876,788.1439,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
64000,809,100,808.0,259.02,226.0,140.38525,149.0,672,6.72,259.02,100,899.95,876.0,876,250.02798,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
65000,692,100,691.0,254.66,208.0,141.60913,183.0,653,6.53,254.66,100,964.89,876.0,876,535.16736,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
66000,894,100,893.0,233.34,191.0,146.8726,138.0,568,5.68,233.34,100,913.36,876.0,876,424.0022,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
67000,617,100,616.0,213.31,178.5,119.41755,136.0,445,4.45,213.31,100,958.22,876.0,876,532.4512,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
68000,885,100,884.0,223.8,167.5,149.83539,120.0,471,4.71,223.8,100,924.8,876.0,876,376.81555,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
69000,650,100,649.0,214.39,172.0,122.58164,107.0,471,4.71,214.39,100,982.08,876.0,876,585.99207,4.05,2.05,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
70000,732,100,731.0,249.37,203.5,146.28558,200.0,582,5.82,249.37,100,1003.74,876.0,876,670.17535,4.04,2.04,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
71000,1000,100,1074.0,292.02,248.5,197.18759,258.0,737,7.37,290.61,100,873.55,876.0,876,123.27727,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
72000,935,100,934.0,248.46,203.0,135.9531,151.0,628,6.28,248.46,100,878.98,876.0,876,341.0039,3.96,1.96,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
73000,953,100,952.0,264.4,210.0,162.35934,175.0,638,6.38,264.4,100,873.6,876.0,876,229.81558,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
74000,1000,100,1077.0,269.35,231.0,159.90488,215.0,663,6.63,268.58,100,864.89,876.0,876,217.6026,3.96,1.96,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
75000,771,100,770.0,241.97,190.0,140.334,209.0,619,6.19,241.97,100,980.01,876.0,876,483.0347,4.04,2.04,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
76000,1000,100,1067.0,239.38,190.0,163.78728,166.0,550,5.5,238.71,100,901.28,876.0,876,460.33453,3.96,1.96,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
77000,700,100,699.0,219.19,192.0,125.1271,120.0,502,5.02,219.19,100,833.72,876.0,876,150.65329,3.91,1.91,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
78000,1000,100,1060.0,212.42,178.0,138.4921,122.0,473,4.73,211.82,100,954.04,876.0,876,460.39423,4.04,2.04,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
79000,975,100,974.0,276.3,206.5,177.94836,232.0,661,6.61,276.3,100,894.58,876.0,876,266.7518,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
80000,1000,100,1013.0,238.15,169.0,169.99521,180.0,528,5.28,238.02,100,957.02,876.0,876,552.7454,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
81000,710,100,709.0,258.39,230.0,145.23676,211.0,622,6.22,258.39,100,915.4,876.0,876,412.42014,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
82000,543,100,542.0,239.1,214.5,112.78701,171.0,585,5.85,239.1,100,840.03,876.0,876,146.33003,3.93,1.93,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
83000,1000,100,1067.0,240.21,183.0,171.27226,150.0,559,5.59,239.54,100,996.52,876.0,876,620.28906,4.04,2.04,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
84000,636,100,635.0,214.95,181.5,118.56967,149.0,485,4.85,214.95,100,861.21,876.0,876,89.79037,3.97,1.97,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
85000,581,100,580.0,212.15,189.5,97.38761,156.0,464,4.64,212.15,100,867.45,876.0,876,321.62546,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
86000,910,100,909.0,228.93,161.0,148.44531,157.0,506,5.06,228.93,100,931.18,876.0,876,408.4987,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
87000,1000,100,1075.0,264.82,220.0,176.40213,162.0,668,6.68,264.07,100,972.19,876.0,876,567.0689,4.03,2.03,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
88000,1000,100,1050.0,240.69,194.0,160.49449,189.0,578,5.78,240.19,100,877.44,876.0,876,150.49928,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
89000,776,100,775.0,214.88,173.5,133.23454,143.0,501,5.01,214.88,100,939.16,876.0,876,440.1792,4.01,2.01,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
90000,998,100,997.0,264.93,219.5,179.04015,129.0,718,7.18,264.93,100,906.1,876.0,876,386.2788,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
91000,1000,100,1098.0,256.72,191.5,185.78108,164.0,694,6.94,255.32,100,913.91,876.0,876,469.14267,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
92000,1000,100,1073.0,264.6,221.0,165.40614,173.0,718,7.18,263.87,100,953.89,876.0,876,560.61584,3.99,1.99,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
93000,676,100,675.0,231.31,190.0,115.2857,176.0,581,5.81,231.31,100,937.27,876.0,876,383.36536,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
94000,810,100,809.0,252.0,224.0,135.30418,151.0,668,6.68,252.0,100,920.88,876.0,876,406.63638,3.98,1.98,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
95000,852,100,851.0,269.01,220.0,166.1213,221.0,714,7.14,269.01,100,950.84,876.0,876,572.6585,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
96000,673,100,672.0,242.48,195.0,138.17015,179.0,571,5.71,242.48,100,899.38,876.0,876,455.79877,3.95,1.95,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
97000,985,100,984.0,313.92,284.5,192.64687,290.0,828,8.28,313.92,100,978.15,876.0,876,655.56445,4.02,2.02,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
98000,790,100,789.0,246.81,190.0,165.21172,173.0,615,6.15,246.81,100,858.42,876.0,876,133.06204,3.97,1.97,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
99000,650,100,649.0,217.95,191.0,117.08832,149.0,499,4.99,217.95,100,838.87,876.0,876,166.1557,3.97,1.97,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
100000,536,100,535.0,204.88,183.5,100.803,112.0,466,4.66,204.88,0,940.24,876.0,876,504.1345,4.0,2.0,0.1,0.2,,Roulette,,42,1770989744-42,73fd90e525ab18a3,2cec35afc45bee3502f34d4549a7cbf6fbae8ba6
